Date,Season,Actual,Predicted,HomeProb,DrawProb,AwayProb,HomeOdds,DrawOdds,AwayOdds,Bet_Outcome,Bet_Odds,Won,PnL
2008-10-25,2008,D,A,0.037813514,0.067453,0.8947335,7.5,4.0,1.5,A,1.5,False,-100.0
2008-10-26,2008,A,D,0.3529971,0.39452097,0.25248194,2.6,3.3,2.75,D,3.3,False,-100.0
2008-10-26,2008,A,A,0.026875429,0.07088656,0.90223795,6.0,3.75,1.62,A,1.62,True,62.000000000000014
2008-10-26,2008,H,D,0.058670525,0.93652135,0.0048080985,2.05,3.3,4.0,D,3.3,False,-100.0
2008-10-26,2008,A,H,0.80972177,0.18028778,0.009990493,1.91,3.25,4.5,H,1.91,False,-100.0
2008-10-26,2008,H,H,0.9067332,0.076102294,0.017164495,1.44,4.33,7.5,H,1.44,True,43.99999999999999
2008-10-26,2008,D,D,0.3270212,0.56672984,0.10624892,1.83,3.5,4.5,D,3.5,True,250.0
2008-10-28,2008,H,A,0.4151645,0.07603437,0.5088011,1.83,3.5,4.5,A,4.5,False,-100.0
2008-10-29,2008,H,H,0.9622669,0.028028203,0.009704935,1.67,3.75,5.5,H,1.67,True,67.0
2008-10-29,2008,H,H,0.36755133,0.3449838,0.28746495,2.38,3.3,3.0,H,2.38,True,138.0
2008-10-29,2008,D,H,0.9944154,0.0026937572,0.0028907857,1.44,4.5,7.5,H,1.44,False,-100.0
2008-10-29,2008,A,A,0.35512388,0.27734768,0.3675284,2.6,3.3,2.75,A,2.75,True,175.0
2008-10-29,2008,H,H,0.4468778,0.37885773,0.17426448,2.88,3.3,2.5,H,2.88,True,188.0
2008-10-29,2008,A,A,0.03644929,0.051383678,0.912167,8.0,4.33,1.44,A,1.44,True,43.99999999999999
2008-10-29,2008,H,H,0.995008,0.0031871682,0.0018048006,1.2,6.0,19.0,H,1.2,True,19.999999999999996
2008-10-29,2008,H,D,0.20968656,0.5011851,0.28912836,2.6,3.3,2.75,D,3.3,False,-100.0
2008-10-29,2008,H,H,0.5265524,0.18256648,0.2908811,1.33,5.0,10.0,H,1.33,True,33.00000000000001
2008-11-01,2008,H,H,0.90235275,0.07233461,0.02531261,1.17,6.5,21.0,H,1.17,True,16.999999999999993
2008-11-01,2008,H,H,0.8888761,0.044548806,0.06657507,1.67,3.75,5.5,H,1.67,True,67.0
2008-11-01,2008,H,H,0.99708956,0.00079514727,0.002115293,1.17,7.0,17.0,H,1.17,True,16.999999999999993
2008-11-01,2008,D,A,0.29985917,0.25400895,0.44613194,2.0,3.3,4.0,A,4.0,False,-100.0
2008-11-01,2008,A,A,0.12083622,0.076492764,0.802671,1.91,3.4,4.2,A,4.2,True,320.0
2008-11-01,2008,H,A,0.005738423,0.36004865,0.6342129,8.0,4.5,1.4,A,1.4,False,-100.0
2008-11-01,2008,H,H,0.5744609,0.3586235,0.066915564,3.5,3.3,2.1,H,3.5,True,250.0
2008-11-01,2008,D,H,0.8404522,0.056900103,0.10264773,2.5,3.3,2.88,H,2.5,False,-100.0
2008-11-02,2008,H,D,0.13837974,0.606831,0.25478926,3.0,3.3,2.38,D,3.3,False,-100.0
2008-11-03,2008,H,A,0.21739529,0.30750498,0.47509968,3.0,3.3,2.38,A,2.38,False,-100.0
2008-11-08,2008,H,H,0.81469893,0.16684884,0.018452186,1.2,6.0,19.0,H,1.2,True,19.999999999999996
